time_s,dx_m,dy_m,dz_m,rx_rad,ry_rad,rz_rad
13.3333333333,0.0148628965095,0,0,0,0,0
13.4,0.0154102648555,0,0,0,0,0
13.4666666667,0.0159305983605,0,0,0,0,0
13.5333333333,0.0164229841827,0,0,0,0,0
13.6,0.01688655851,0,0,0,0,0
13.6666666667,0.0173205080757,0,0,0,0,0
13.7333333333,0.0177240715846,0,0,0,0,0
13.8,0.0180965410493,0,0,0,0,0
13.8666666667,0.0184372630318,0,0,0,0,0
13.9333333333,0.0187456397898,0,0,0,0,0
14,0.0190211303259,0,0,0,0,0
14.0666666667,0.019263251336,0,0,0,0,0
14.1333333333,0.0194715780575,0,0,0,0,0
14.2,0.0196457450146,0,0,0,0,0
14.2666666667,0.0197854466593,0,0,0,0,0
14.3333333333,0.0198904379074,0,0,0,0,0
14.4,0.0199605345686,0,0,0,0,0
14.4666666667,0.0199956136695,0,0,0,0,0
14.5333333333,0.0199956136695,0,0,0,0,0
14.6,0.0199605345686,0,0,0,0,0
14.6666666667,0.0198904379074,0,0,0,0,0
14.7333333333,0.0197854466593,0,0,0,0,0
14.8,0.0196457450146,0,0,0,0,0
14.8666666667,0.0194715780575,0,0,0,0,0
14.9333333333,0.019263251336,0,0,0,0,0
15,0.0190211303259,0,0,0,0,0
15.0666666667,0.0187456397898,0,0,0,0,0
15.1333333333,0.0184372630318,0,0,0,0,0
15.2,0.0180965410493,0,0,0,0,0
15.2666666667,0.0177240715846,0,0,0,0,0
15.3333333333,0.0173205080757,0,0,0,0,0
15.4,0.01688655851,0,0,0,0,0
15.4666666667,0.0164229841827,0,0,0,0,0
15.5333333333,0.0159305983605,0,0,0,0,0
15.6,0.0154102648555,0,0,0,0,0
15.6666666667,0.0148628965095,0,0,0,0,0
15.7333333333,0.0142894535927,0,0,0,0,0
15.8,0.0136909421186,0,0,0,0,0
15.8666666667,0.0130684120798,0,0,0,0,0
15.9333333333,0.0124229556056,0,0,0,0,0
16,0.0117557050458,0,0,0,0,0
16.0666666667,0.0110678309849,0,0,0,0,0
16.1333333333,0.0103605401875,0,0,0,0,0
16.2,0.00963507348203,0,0,0,0,0
16.2666666667,0.0088927035837,0,0,0,0,0
16.3333333333,0.00813473286152,0,0,0,0,0
16.4,0.00736249105369,0,0,0,0,0
16.4666666667,0.00657733293477,0,0,0,0,0
16.5333333333,0.00578063593889,0,0,0,0,0
16.6,0.0049737977433,0,0,0,0,0
16.6666666667,0.00415823381636,0,0,0,0,0
16.7333333333,0.00333537493432,0,0,0,0,0
16.8,0.00250666467129,0,0,0,0,0
16.8666666667,0.00167355686665,0,0,0,0,0
16.9333333333,0.000837513074584,0,0,0,0,0
17,7.34788079488e-18,0,0,0,0,0
17.0666666667,-0.000837513074584,0,0,0,0,0
17.1333333333,-0.00167355686665,0,0,0,0,0
17.2,-0.00250666467129,0,0,0,0,0
17.2666666667,-0.00333537493432,0,0,0,0,0
17.3333333333,-0.00415823381636,0,0,0,0,0
17.4,-0.0049737977433,0,0,0,0,0
17.4666666667,-0.00578063593889,0,0,0,0,0
17.5333333333,-0.00657733293477,0,0,0,0,0
